y,X_1,X_2,X_3,s
2.29763415895267,1,1.60394635060288,-1.74987930638763,0.814723686393179
2.00606622859802,1,0.098347774640108,0.910482579647112,0.905791937075619
2.68807029604623,1,0.0413736134896147,0.867082552947325,0.126986816293506
-1.23604591268846,1,-0.734169112696739,-0.0798928390580371,0.913375856139019
1.81616452787323,1,-0.03081373001232,0.898475989377142,0.63235924622541
2.10806554951384,1,0.232347012624477,0.183703423091249,0.0975404049994095
1.86809551040137,1,0.426387557408945,0.290790134884454,0.278498218867048
0.656531204214886,1,-0.372808741723504,0.112944717021051,0.546881519204984
0.278457108230955,1,-0.236454583757186,0.43995218887244,0.957506835434298
4.29597866544289,1,2.02369088660305,0.101662443700341,0.964888535199277
-1.67791604939635,1,-2.25835397049619,2.78733522781344,0.157613081677548
3.32571936903013,1,2.2294456804569,-1.16666503019464,0.970592781760616
0.154593501790688,1,0.337563700613106,-1.85429908268969,0.957166948242946
3.61880321709692,1,1.00006081958912,-1.14068114466963,0.485375648722841
-2.48942520248878,1,-1.66416447498706,-1.0933434562396,0.8002804688888
-0.358558942372677,1,-0.590034564205221,-0.433609296474824,0.141886338627215
0.932187593450227,1,-0.278064163765309,-0.168469878275448,0.421761282626275
1.13552790641416,1,0.422715691220478,-0.218533560026581,0.915735525189067
-0.713397353467585,1,-1.67020069785047,0.541334435719376,0.792207329559554
1.65247238096709,1,0.471634326416303,0.389266203843264,0.959492426392903
-0.974851538758037,1,-1.21284719967446,0.751228984688333,0.655740699156587
2.62941834661447,1,0.0661900484246114,1.778255899291,0.0357116785741896
2.49666227426823,1,0.652355888661374,1.22306255173381,0.849129305868777
1.93787013337051,1,0.327059967177088,-1.28325610460477,0.933993247757551
-0.0307362192771294,1,1.08263350423676,-2.32895451628334,0.678735154857773
3.1462195022446,1,1.00607711081905,0.901931466951714,0.757740130578333
0.350565978594128,1,-0.650907736597753,-1.83563868373519,0.743132468124916
0.99099516233815,1,0.257056157433969,0.0667569114368658,0.392227019534168
-1.03201511504093,1,-0.944377806404219,0.035479485837577,0.655477890177557
-1.0007022469584,1,-1.32178852139256,2.22716807816787,0.171186687811562
1.93937170572957,1,0.924825933493706,-0.0692142540220484,0.706046088019609
1.11590255759673,1,4.98490752508133e-05,-0.507323064614498,0.0318328463774207
1.16946569874738,1,-0.0549189146094067,0.235809672576244,0.27692298496089
2.06411421782968,1,0.91112726565386,0.245804851893843,0.0461713906311539
2.59492963945515,1,0.594583697409052,0.0700452094168079,0.0971317812358475
0.587499209341384,1,0.350201173874535,-0.608580510079949,0.823457828327293
1.36791760899293,1,1.250251228305,-1.22259338018663,0.694828622975817
1.72088949244653,1,0.929789458557716,0.316500360797716,0.317099480060861
0.464091443521121,1,0.23976325705858,-1.34286923662193,0.950222048838355
1.19117402282108,1,-0.690361103111226,-1.03218434407217,0.0344460805029088
4.11711309434918,1,-0.651553641750281,1.33121588506497,0.438744359656398
3.35447023463551,1,1.19210187053127,-0.418903195029849,0.381558457093008
-0.696037950105532,1,-1.61183038867781,-0.140321722056366,0.765516788149002
0.94311481842685,1,-0.0244619366359185,0.899822328897223,0.795199901137063
-3.02174226438594,1,-1.9488471768989,-0.300111005615676,0.186872604554379
3.90093587264581,1,1.02049801445265,1.0293657121031,0.489764395788231
4.7822265581983,1,0.861716302393418,-0.345065971567321,0.445586200710899
1.70389530851655,1,0.00116208348351385,1.01280186426298,0.646313010111265
0.99016452923795,1,-0.0708372131604802,0.629334584931419,0.709364830858073
-2.65858757120568,1,-2.48628392070328,-0.213015082641055,0.754686681982361
1.25548837937298,1,0.581172322675923,-0.865697308360524,0.276025076998578
-4.22560031046168,1,-2.1924349199659,-1.04310830133763,0.679702676853675
-2.96131371902812,1,-2.3192803066433,-0.270068812648099,0.655098003973841
0.396000745858012,1,0.0799337102984397,-0.438141355602144,0.162611735194631
0.300596198395727,1,-0.948480983570505,-0.408674314796326,0.118997681558377
3.13931902255102,1,0.411490621423374,0.983545235205556,0.498364051982143
1.74245489828071,1,0.67697780568403,-0.297697144009373,0.959743958516081
1.15377564477691,1,0.857732545205355,1.14367891077096,0.340385726666133
-0.252788656710847,1,-0.691159125382991,-0.531620117507069,0.585267750979777
1.64744437670497,1,0.449377623166851,0.972565728008653,0.223811939491137
0.222894600413617,1,0.100633350315076,-0.522250484993549,0.751267059305653
0.944766534152532,1,0.826069998469923,0.176577794642316,0.255095115459269
2.66511282110754,1,0.536157079925919,0.970737823554689,0.505957051665142
1.94459384336503,1,0.897888425985076,-0.41397227497423,0.699076722656686
0.516231126882888,1,-0.131937867924581,-0.438270518204902,0.890903252535798
1.53789845993852,1,-0.147201456151267,2.00339061086226,0.959291425205444
2.95672609465891,1,1.00777340530544,0.950993499549085,0.547215529963803
-3.5835558411346,1,-2.12365546241575,-0.43200384372778,0.138624442828679
0.230425988194685,1,-0.50458640551401,0.648940737363587,0.149294005559057
-2.74131189914833,1,-1.27059444980866,-0.360076301153972,0.257508254123736
